dataset,lambda,leakage,utility,mask_size
airport,10000,0.051126318247808444,-0.3333333333333333,2
airport,10000,0.008222647309668152,-0.6666666666666666,4
airport,10000,0.06016840572859605,-0.5,3
airport,10000,0.008222647309668152,-0.6666666666666666,4
airport,10000,0.0,-0.6666666666666666,4
airport,10000,0.051126318247808444,-0.5,3
airport,10000,0.22337399647872114,-0.0,0
airport,10000,0.03592524660768637,-0.16666666666666666,1
airport,10000,0.22337399647872114,-0.6666666666666666,4
hospital,10000,0.24175913958548945,-0.4,4
hospital,10000,0.24315756576632586,-0.7,7
hospital,10000,0.1457223282701623,-0.8,8
hospital,10000,0.21940735109689347,-0.6,6
hospital,10000,0.21945273335876703,-0.4,4
hospital,10000,0.04096074580812714,-0.7,7
hospital,10000,0.24175913958548945,-0.7,7
hospital,10000,0.21945273335876703,-0.7,7
hospital,10000,0.21945273335876703,-0.6,6
hospital,10000,0.24315756576632586,-0.5,5
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.24175913958548945,-0.5,5
hospital,10000,0.24315756576632586,-0.7,7
hospital,10000,0.24175913958548945,-0.8,8
hospital,10000,0.24175913958548945,-0.5,5
hospital,10000,0.24175913958548945,-0.8,8
hospital,10000,0.24175913958548945,-0.4,4
hospital,10000,0.21945273335876703,-0.6,6
hospital,10000,0.21940735109689347,-0.9,9
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.24175913958548945,-0.6,6
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.24315756576632586,-0.3,3
hospital,10000,0.24175913958548945,-0.7,7
hospital,10000,0.24175913958548945,-0.6,6
hospital,10000,0.21940735109689347,-0.7,7
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.2902622119955647,-0.8,8
hospital,10000,0.24175913958548945,-0.8,8
hospital,10000,0.21940735109689347,-0.8,8
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.24315756576632586,-0.8,8
hospital,10000,0.24175913958548945,-0.5,5
hospital,10000,0.24315756576632586,-0.5,5
hospital,10000,0.24315756576632586,-0.7,7
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.24315756576632586,-0.3,3
hospital,10000,0.24315756576632586,-0.5,5
hospital,10000,0.1457223282701623,-0.8,8
hospital,10000,0.24175913958548945,-0.8,8
hospital,10000,0.21940735109689347,-0.6,6
hospital,10000,0.24315756576632586,-0.5,5
hospital,10000,0.24175913958548945,-0.7,7
hospital,10000,0.21945273335876703,-0.6,6
hospital,10000,0.24315756576632586,-0.4,4
hospital,10000,0.2902622119955647,-0.8,8
hospital,10000,0.035544277937330504,-0.8,8
hospital,10000,0.21940735109689347,-0.9,9
hospital,10000,0.24175913958548945,-0.8,8
hospital,10000,0.2902622119955647,-0.8,8
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.24315756576632586,-0.8,8
hospital,10000,0.019635001237172767,-0.8,8
hospital,10000,0.21945273335876703,-0.7,7
hospital,10000,0.21945273335876703,-0.6,6
hospital,10000,0.16101836952116722,-0.7,7
hospital,10000,0.24315756576632586,-0.8,8
hospital,10000,0.24315756576632586,-0.5,5
hospital,10000,0.24175913958548945,-0.5,5
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.2902622119955647,-0.8,8
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.2902622119955647,-0.9,9
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.24175913958548945,-0.5,5
hospital,10000,0.24315756576632586,-0.7,7
hospital,10000,0.24315756576632586,-0.5,5
hospital,10000,0.24175913958548945,-0.6,6
hospital,10000,0.24175913958548945,-0.7,7
hospital,10000,0.24175913958548945,-0.6,6
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.24315756576632586,-0.4,4
hospital,10000,0.21945273335876703,-0.6,6
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.24175913958548945,-0.7,7
hospital,10000,0.24315756576632586,-0.5,5
hospital,10000,0.21945273335876703,-0.6,6
hospital,10000,0.24315756576632586,-0.4,4
hospital,10000,0.24315756576632586,-0.7,7
hospital,10000,0.24175913958548945,-0.6,6
hospital,10000,0.24175913958548945,-0.4,4
hospital,10000,0.24175913958548945,-0.6,6
hospital,10000,0.24315756576632586,-0.7,7
hospital,10000,0.24175913958548945,-0.5,5
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.24175913958548945,-0.6,6
hospital,10000,0.24315756576632586,-0.8,8
hospital,10000,0.24315756576632586,-0.7,7
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.24315756576632586,-0.4,4
hospital,10000,0.24315756576632586,-0.8,8
hospital,10000,0.24175913958548945,-0.5,5
hospital,10000,0.24315756576632586,-0.8,8
hospital,10000,0.21940735109689347,-0.6,6
hospital,10000,0.24315756576632586,-0.6,6
hospital,10000,0.2902622119955647,-0.7,7
hospital,10000,0.24175913958548945,-0.6,6
hospital,10000,0.24315756576632586,-0.5,5
adult,10000,0.07337192733327036,-0.5,6
adult,10000,0.13754217745055075,-0.3333333333333333,4
adult,10000,0.24797008397273035,-0.4166666666666667,5
adult,10000,0.09007293516492854,-0.25,3
adult,10000,0.1878313247026666,-0.6666666666666666,8
adult,10000,0.07130743233345782,-0.6666666666666666,8
adult,10000,0.054716619018709056,-0.75,9
adult,10000,0.0053913538297296615,-0.6666666666666666,8
adult,10000,0.09010807565150813,-0.4166666666666667,5
adult,10000,0.26221932193872965,-0.25,3
adult,10000,0.26194012745470285,-0.4166666666666667,5
adult,10000,0.2634339933691807,-0.4166666666666667,5
adult,10000,0.17424594508178626,-0.4166666666666667,5
adult,10000,0.08129409482449701,-0.5,6
adult,10000,0.14192929506802932,-0.5833333333333334,7
adult,10000,0.11023352473050418,-0.5,6
adult,10000,0.060538304650532004,-0.6666666666666666,8
adult,10000,0.10716122553281981,-0.5833333333333334,7
adult,10000,0.06566896561652735,-0.6666666666666666,8
adult,10000,0.225327004897943,-0.4166666666666667,5
adult,10000,0.12460822396523275,-0.5,6
adult,10000,0.07698315422113966,-0.5833333333333334,7
adult,10000,0.19730735562785984,-0.4166666666666667,5
adult,10000,0.2726821726489278,-0.25,3
adult,10000,0.25440458601097704,-0.4166666666666667,5
adult,10000,0.0604578922445238,-0.3333333333333333,4
adult,10000,0.07204008838941911,-0.5833333333333334,7
adult,10000,0.07168107212654629,-0.5,6
adult,10000,0.07568757850743024,-0.4166666666666667,5
adult,10000,0.06566896561652735,-0.5833333333333334,7
adult,10000,0.12392113587578757,-0.4166666666666667,5
adult,10000,0.11852910785588633,-0.75,9
adult,10000,0.020597056640320965,-0.6666666666666666,8
adult,10000,0.2522506170721077,-0.3333333333333333,4
adult,10000,0.10874814875677907,-0.3333333333333333,4
adult,10000,0.13507931764640047,-0.3333333333333333,4
adult,10000,0.0643846722018101,-0.75,9
adult,10000,0.004156922032507726,-0.6666666666666666,8
adult,10000,0.0712854626843189,-0.8333333333333334,10
adult,10000,0.07338161860482328,-0.4166666666666667,5
adult,10000,0.01569287786017659,-0.5833333333333334,7
adult,10000,0.135682350389002,-0.5833333333333334,7
adult,10000,0.2726821726489278,-0.3333333333333333,4
adult,10000,0.15657492308354848,-0.6666666666666666,8
adult,10000,0.10064045266473887,-0.5833333333333334,7
adult,10000,0.07375925423088825,-0.4166666666666667,5
adult,10000,0.20555169031236964,-0.5,6
adult,10000,0.20036608478191653,-0.3333333333333333,4
adult,10000,0.07153970152358546,-0.5,6
adult,10000,0.08054594634546708,-0.4166666666666667,5
adult,10000,0.12536563329048767,-0.5833333333333334,7
adult,10000,0.1404567807665933,-0.5,6
adult,10000,0.24956152897137107,-0.25,3
adult,10000,0.2652021792392981,-0.4166666666666667,5
adult,10000,0.07777061003044872,-0.5833333333333334,7
adult,10000,0.26194012745470285,-0.3333333333333333,4
adult,10000,0.25440458601097704,-0.5833333333333334,7
adult,10000,0.2259345627445548,-0.4166666666666667,5
adult,10000,0.06444404520330727,-0.75,9
adult,10000,0.13053632519572766,-0.4166666666666667,5
adult,10000,0.03510102608612942,-0.6666666666666666,8
adult,10000,0.05508309620957308,-0.5833333333333334,7
adult,10000,0.0549373740911705,-0.75,9
adult,10000,0.1422166553330857,-0.5,6
adult,10000,0.11174008934892732,-0.5,6
adult,10000,0.12672254358640023,-0.5,6
adult,10000,0.21841099559570498,-0.5,6
adult,10000,0.11174008934892732,-0.5,6
adult,10000,0.08741677900308842,-0.6666666666666666,8
adult,10000,0.2619944952694371,-0.5833333333333334,7
adult,10000,0.0628062326186768,-0.5833333333333334,7
adult,10000,0.07375925423088825,-0.4166666666666667,5
adult,10000,0.2634339933691807,-0.3333333333333333,4
adult,10000,0.11575568174311468,-0.5,6
adult,10000,0.07236200144916793,-0.5833333333333334,7
adult,10000,0.0774344949388257,-0.4166666666666667,5
adult,10000,0.05680865014253034,-0.5833333333333334,7
adult,10000,0.04164231935793272,-0.6666666666666666,8
adult,10000,0.07960867680143258,-0.6666666666666666,8
adult,10000,0.06590522876458327,-0.5,6
adult,10000,0.26194012745470285,-0.5,6
adult,10000,0.015026442545466923,-0.6666666666666666,8
adult,10000,0.061251603619355666,-0.75,9
adult,10000,0.009997796641026069,-0.6666666666666666,8
adult,10000,0.11586850607824573,-0.5833333333333334,7
adult,10000,0.11460833834128525,-0.4166666666666667,5
adult,10000,0.08464059780715749,-0.5,6
adult,10000,0.07112836162854363,-0.6666666666666666,8
adult,10000,0.09010807565150813,-0.3333333333333333,4
adult,10000,0.09822330773503263,-0.3333333333333333,4
adult,10000,0.2726821726489278,-0.25,3
adult,10000,0.02216686870794382,-0.5833333333333334,7
adult,10000,0.004442982500378778,-0.5833333333333334,7
adult,10000,0.11174008934892732,-0.5,6
adult,10000,0.2598870251470494,-0.4166666666666667,5
adult,10000,0.11899816519612405,-0.5,6
adult,10000,0.07455632252156719,-0.5833333333333334,7
adult,10000,0.17909619436708457,-0.5,6
adult,10000,0.2652021792392981,-0.3333333333333333,4
adult,10000,0.14401198888757627,-0.5833333333333334,7
flight,10000,0.18094116044347042,-0.38461538461538464,5
flight,10000,0.14972638826141826,-0.6153846153846154,8
flight,10000,0.13051054943857365,-0.46153846153846156,6
flight,10000,0.1421540216030207,-0.6153846153846154,8
flight,10000,0.14972638826141826,-0.5384615384615384,7
flight,10000,0.17364678630049102,-0.5384615384615384,7
flight,10000,0.17632192147614734,-0.5384615384615384,7
flight,10000,0.2455785165522859,-0.6153846153846154,8
flight,10000,0.12535612051410105,-0.7692307692307693,10
flight,10000,0.14972638826141826,-0.46153846153846156,6
flight,10000,0.17967605980281343,-0.6153846153846154,8
flight,10000,0.14967373381862104,-0.6923076923076923,9
flight,10000,0.17632192147614734,-0.5384615384615384,7
flight,10000,0.18094116044347042,-0.46153846153846156,6
flight,10000,0.1222736628243225,-0.7692307692307693,10
flight,10000,0.13051054943857365,-0.5384615384615384,7
flight,10000,0.14972638826141826,-0.6153846153846154,8
flight,10000,0.14972638826141826,-0.38461538461538464,5
flight,10000,0.1689864093151694,-0.46153846153846156,6
flight,10000,0.13701344057693376,-0.6153846153846154,8
flight,10000,0.13818569520024426,-0.6923076923076923,9
flight,10000,0.2455785165522859,-0.38461538461538464,5
flight,10000,0.13051054943857365,-0.6923076923076923,9
flight,10000,0.2455785165522859,-0.6923076923076923,9
flight,10000,0.18094116044347042,-0.46153846153846156,6
flight,10000,0.1689864093151694,-0.38461538461538464,5
flight,10000,0.14972638826141826,-0.46153846153846156,6
flight,10000,0.14210089823029137,-0.6153846153846154,8
flight,10000,0.18094116044347042,-0.6153846153846154,8
flight,10000,0.14967373381862104,-0.7692307692307693,10
flight,10000,0.13051054943857365,-0.5384615384615384,7
flight,10000,0.1421540216030207,-0.46153846153846156,6
flight,10000,0.1689864093151694,-0.6923076923076923,9
flight,10000,0.14967373381862104,-0.5384615384615384,7
flight,10000,0.1421540216030207,-0.5384615384615384,7
flight,10000,0.18094116044347042,-0.38461538461538464,5
flight,10000,0.18094116044347042,-0.46153846153846156,6
flight,10000,0.06676625649827916,-0.6923076923076923,9
flight,10000,0.14967373381862104,-0.5384615384615384,7
flight,10000,0.12535612051410105,-0.7692307692307693,10
flight,10000,0.24980936013667854,-0.6923076923076923,9
flight,10000,0.1421540216030207,-0.46153846153846156,6
flight,10000,0.18094116044347042,-0.5384615384615384,7
flight,10000,0.14972638826141826,-0.38461538461538464,5
flight,10000,0.2455785165522859,-0.46153846153846156,6
flight,10000,0.1421540216030207,-0.6153846153846154,8
flight,10000,0.1689864093151694,-0.46153846153846156,6
flight,10000,0.14972638826141826,-0.5384615384615384,7
flight,10000,0.13818569520024426,-0.6153846153846154,8
flight,10000,0.1689864093151694,-0.6923076923076923,9
flight,10000,0.14210089823029137,-0.6923076923076923,9
flight,10000,0.14972638826141826,-0.5384615384615384,7
flight,10000,0.13709043054518966,-0.5384615384615384,7
flight,10000,0.13701344057693376,-0.7692307692307693,10
flight,10000,0.1689864093151694,-0.6153846153846154,8
flight,10000,0.18094116044347042,-0.6153846153846154,8
flight,10000,0.14967373381862104,-0.6923076923076923,9
flight,10000,0.1421540216030207,-0.46153846153846156,6
flight,10000,0.08907123541814055,-0.8461538461538461,11
flight,10000,0.18094116044347042,-0.46153846153846156,6
flight,10000,0.1689864093151694,-0.46153846153846156,6
flight,10000,0.17632192147614734,-0.6923076923076923,9
flight,10000,0.14972638826141826,-0.38461538461538464,5
flight,10000,0.2455785165522859,-0.6923076923076923,9
flight,10000,0.14972638826141826,-0.6153846153846154,8
flight,10000,0.14967373381862104,-0.6923076923076923,9
flight,10000,0.2455785165522859,-0.6923076923076923,9
flight,10000,0.18094116044347042,-0.46153846153846156,6
flight,10000,0.1689864093151694,-0.6153846153846154,8
flight,10000,0.18094116044347042,-0.6923076923076923,9
flight,10000,0.24980936013667854,-0.38461538461538464,5
flight,10000,0.17364678630049102,-0.46153846153846156,6
flight,10000,0.1421540216030207,-0.6153846153846154,8
flight,10000,0.13051054943857365,-0.46153846153846156,6
flight,10000,0.24980936013667854,-0.6923076923076923,9
flight,10000,0.0,-0.9230769230769231,12
flight,10000,0.24980936013667854,-0.6923076923076923,9
flight,10000,0.14967373381862104,-0.6153846153846154,8
flight,10000,0.14967373381862104,-0.6923076923076923,9
flight,10000,0.14967373381862104,-0.7692307692307693,10
flight,10000,0.08907123541814055,-0.6153846153846154,8
flight,10000,0.13818569520024426,-0.6923076923076923,9
flight,10000,0.17632192147614734,-0.38461538461538464,5
flight,10000,0.14972638826141826,-0.38461538461538464,5
flight,10000,0.17364678630049102,-0.5384615384615384,7
flight,10000,0.14972638826141826,-0.46153846153846156,6
flight,10000,0.14210089823029137,-0.5384615384615384,7
flight,10000,0.24980936013667854,-0.46153846153846156,6
flight,10000,0.24980936013667854,-0.6153846153846154,8
flight,10000,0.13051054943857365,-0.6923076923076923,9
flight,10000,0.1421540216030207,-0.5384615384615384,7
flight,10000,0.1689864093151694,-0.6153846153846154,8
flight,10000,0.12535612051410105,-0.5384615384615384,7
flight,10000,0.13051054943857365,-0.6153846153846154,8
flight,10000,0.2455785165522859,-0.6153846153846154,8
flight,10000,0.08907123541814055,-0.6153846153846154,8
flight,10000,0.1421540216030207,-0.6153846153846154,8
flight,10000,0.14972638826141826,-0.38461538461538464,5
flight,10000,0.08907123541814055,-0.6923076923076923,9
flight,10000,0.2455785165522859,-0.38461538461538464,5
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.0,-1.0,3
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.0,-1.0,3
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.0,-1.0,3
tax,10000,0.0,-1.0,3
tax,10000,0.0,-1.0,3
tax,10000,0.0,-1.0,3
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.2290091161470067,-0.6666666666666666,2
