dataset,lambda,leakage,utility,mask_size
airport,1000,0.22337399647872114,-0.16666666666666666,1
airport,1000,0.003306804705818678,-0.8333333333333334,5
airport,1000,0.03592524660768637,-0.6666666666666666,4
airport,1000,0.03592524660768637,-0.5,3
airport,1000,0.22337399647872114,-0.5,3
airport,1000,0.05853885744745513,-0.6666666666666666,4
airport,1000,0.03592524660768637,-0.5,3
airport,1000,0.03592524660768637,-0.3333333333333333,2
airport,1000,0.03592524660768637,-0.3333333333333333,2
airport,1000,0.03592524660768637,-0.5,3
airport,1000,0.03592524660768637,-0.5,3
airport,1000,0.015768127809462573,-0.6666666666666666,4
airport,1000,0.03592524660768637,-0.3333333333333333,2
airport,1000,0.03592524660768637,-0.3333333333333333,2
airport,1000,0.003609042830710618,-0.8333333333333334,5
airport,1000,0.22337399647872114,-0.5,3
airport,1000,0.22337399647872114,-0.16666666666666666,1
airport,1000,0.03592524660768637,-0.5,3
airport,1000,0.0,-1.0,6
airport,1000,0.03592524660768637,-0.3333333333333333,2
airport,1000,0.009414806213275395,-0.6666666666666666,4
airport,1000,0.22337399647872114,-0.16666666666666666,1
airport,1000,0.22337399647872114,-0.3333333333333333,2
airport,1000,0.03592524660768637,-0.5,3
airport,1000,0.03592524660768637,-0.16666666666666666,1
airport,1000,0.22337399647872114,-0.16666666666666666,1
airport,1000,0.013132038880604324,-0.5,3
airport,1000,0.05010955345870127,-0.5,3
airport,1000,0.0,-0.6666666666666666,4
airport,1000,0.03592524660768637,-0.3333333333333333,2
airport,1000,0.22337399647872114,-0.16666666666666666,1
airport,1000,0.05010955345870127,-0.6666666666666666,4
airport,1000,0.03592524660768637,-0.5,3
airport,1000,0.004612425044516089,-0.6666666666666666,4
airport,1000,0.06016840572859605,-0.6666666666666666,4
airport,1000,0.03592524660768637,-0.3333333333333333,2
airport,1000,0.03592524660768637,-0.5,3
airport,1000,0.009414806213275395,-0.6666666666666666,4
airport,1000,0.03592524660768637,-0.16666666666666666,1
airport,1000,0.03592524660768637,-0.6666666666666666,4
airport,1000,0.22337399647872114,-0.5,3
airport,1000,0.011469181810646378,-0.6666666666666666,4
airport,1000,0.22337399647872114,-0.5,3
airport,1000,0.03592524660768637,-0.3333333333333333,2
airport,1000,0.051126318247808444,-0.5,3
airport,1000,0.013132038880604324,-0.3333333333333333,2
airport,1000,0.05010955345870127,-0.5,3
airport,1000,0.22337399647872114,-0.16666666666666666,1
airport,1000,0.004612425044516089,-0.6666666666666666,4
airport,1000,0.03592524660768637,-0.16666666666666666,1
hospital,1000,0.24175913958548945,-0.8,8
hospital,1000,0.26303652729247295,-0.7,7
hospital,1000,0.5468475106079831,-1000.5,5
hospital,1000,0.5742305069340705,-1000.2,2
hospital,1000,0.5468475106079831,-1000.6,6
hospital,1000,0.6086948858179753,-1000.2,2
hospital,1000,0.5065005929742044,-1000.6,6
hospital,1000,0.5742552604116484,-1000.4,4
hospital,1000,0.5468475106079831,-1000.6,6
hospital,1000,0.6090400455538584,-1000.5,5
hospital,1000,0.46992211475481305,-1000.5,5
hospital,1000,0.5742552604116484,-1000.4,4
hospital,1000,0.5860822545816282,-1000.6,6
hospital,1000,0.6623992294064142,-1000.5,5
hospital,1000,0.42853421735144903,-1000.7,7
hospital,1000,0.26187931623708605,-0.6,6
hospital,1000,0.5065292841479625,-1000.3,3
hospital,1000,0.4694541344903692,-1000.6,6
hospital,1000,0.6090400455538584,-1000.4,4
hospital,1000,0.46992211475481305,-1000.4,4
hospital,1000,0.3764851312661076,-1000.5,5
hospital,1000,0.5422684587046469,-1000.2,2
hospital,1000,0.385599188513301,-1000.5,5
hospital,1000,0.44440927545847886,-1000.7,7
hospital,1000,0.5742552604116484,-1000.2,2
hospital,1000,0.5860822545816282,-1000.5,5
hospital,1000,0.6623992294064142,-1000.3,3
hospital,1000,0.6086948858179753,-1000.5,5
hospital,1000,0.5422684587046469,-1000.6,6
hospital,1000,0.5422684587046469,-1000.3,3
hospital,1000,0.4967909547833075,-1000.5,5
hospital,1000,0.49676169740756204,-1000.6,6
hospital,1000,0.21940735109689347,-0.8,8
hospital,1000,0.26303652729247295,-0.6,6
hospital,1000,0.5742552604116484,-1000.4,4
hospital,1000,0.26303652729247295,-0.6,6
hospital,1000,0.6623992294064142,-1000.3,3
hospital,1000,0.5468475106079831,-1000.4,4
hospital,1000,0.46992211475481305,-1000.5,5
hospital,1000,0.5422684587046469,-1000.6,6
hospital,1000,0.46992211475481305,-1000.4,4
hospital,1000,0.5107698719387217,-1000.7,7
hospital,1000,0.5065292841479625,-1000.6,6
hospital,1000,0.5107698719387217,-1000.5,5
hospital,1000,0.5422684587046469,-1000.6,6
hospital,1000,0.42853421735144903,-1000.5,5
hospital,1000,0.4694541344903692,-1000.7,7
hospital,1000,0.5065292841479625,-1000.4,4
hospital,1000,0.261836400724347,-0.5,5
hospital,1000,0.5468475106079831,-1000.7,7
hospital,1000,0.46992211475481305,-1000.4,4
hospital,1000,0.46992211475481305,-1000.4,4
hospital,1000,0.2629936790618288,-0.6,6
hospital,1000,0.5065292841479625,-1000.4,4
hospital,1000,0.5860822545816282,-1000.4,4
hospital,1000,0.6623992294064142,-1000.1,1
hospital,1000,0.26303652729247295,-0.5,5
hospital,1000,0.5468475106079831,-1000.4,4
hospital,1000,0.385599188513301,-1000.7,7
hospital,1000,0.6086948858179753,-1000.4,4
hospital,1000,0.6090400455538584,-1000.4,4
hospital,1000,0.26187931623708605,-0.6,6
hospital,1000,0.2629936790618288,-0.5,5
hospital,1000,0.26303652729247295,-0.7,7
hospital,1000,0.6090400455538584,-1000.5,5
hospital,1000,0.6623992294064142,-1000.3,3
hospital,1000,0.5422684587046469,-1000.1,1
hospital,1000,0.5468475106079831,-1000.4,4
hospital,1000,0.5860822545816282,-1000.3,3
hospital,1000,0.42853421735144903,-1000.5,5
hospital,1000,0.17183457703769034,-0.6,6
hospital,1000,0.5468475106079831,-1000.5,5
hospital,1000,0.6090400455538584,-1000.6,6
hospital,1000,0.42850099142022324,-1000.7,7
hospital,1000,0.24175913958548945,-0.8,8
hospital,1000,0.46992211475481305,-1000.6,6
hospital,1000,0.26187931623708605,-0.7,7
hospital,1000,0.42850099142022324,-1000.6,6
hospital,1000,0.42853421735144903,-1000.7,7
hospital,1000,0.26303652729247295,-0.6,6
hospital,1000,0.44440927545847886,-1000.6,6
hospital,1000,0.6623992294064142,-1000.3,3
hospital,1000,0.4967909547833075,-1000.5,5
hospital,1000,0.6086948858179753,-1000.5,5
hospital,1000,0.37644887911807723,-1000.5,5
hospital,1000,0.5422684587046469,-1000.3,3
hospital,1000,0.46992211475481305,-1000.5,5
hospital,1000,0.6623992294064142,-1000.3,3
hospital,1000,0.24315756576632586,-0.7,7
hospital,1000,0.5202376749670268,-1000.6,6
hospital,1000,0.261836400724347,-0.6,6
hospital,1000,0.24315756576632586,-0.7,7
hospital,1000,0.4694541344903692,-1000.5,5
hospital,1000,0.3594889549228737,-1000.5,5
hospital,1000,0.21940735109689347,-0.8,8
hospital,1000,0.26303652729247295,-0.5,5
hospital,1000,0.26187931623708605,-0.5,5
hospital,1000,0.42850099142022324,-1000.7,7
hospital,1000,0.4694541344903692,-1000.6,6
hospital,1000,0.46992211475481305,-1000.5,5
adult,1000,0.006459554604498985,-0.8333333333333334,10
adult,1000,0.3228320642382845,-1000.5,6
adult,1000,0.010547769350205405,-0.6666666666666666,8
adult,1000,0.07470802683816113,-0.5833333333333334,7
adult,1000,0.11873379686249164,-0.5833333333333334,7
adult,1000,0.07848724333584078,-0.5833333333333334,7
adult,1000,0.192142367184162,-0.4166666666666667,5
adult,1000,0.05401868758400663,-0.75,9
adult,1000,0.05532708171889811,-0.6666666666666666,8
adult,1000,0.2619944952694371,-0.4166666666666667,5
adult,1000,0.12964246975491212,-0.3333333333333333,4
adult,1000,0.07121628610870656,-0.6666666666666666,8
adult,1000,0.2652021792392981,-0.25,3
adult,1000,0.0796136941911385,-0.3333333333333333,4
adult,1000,0.06240583307926073,-0.75,9
adult,1000,0.07112155424097788,-0.75,9
adult,1000,0.098503853030243,-0.3333333333333333,4
adult,1000,0.2634339933691807,-0.16666666666666666,2
adult,1000,0.330605692346426,-1000.4166666666666,5
adult,1000,0.135682350389002,-0.3333333333333333,4
adult,1000,0.06590522876458327,-0.5,6
adult,1000,0.11023352473050418,-0.5833333333333334,7
adult,1000,0.43561581086639223,-1000.5833333333334,7
adult,1000,0.13700496159581355,-0.5833333333333334,7
adult,1000,0.07559584286413512,-0.5833333333333334,7
adult,1000,0.08235614721467943,-0.6666666666666666,8
adult,1000,0.08159058022880794,-0.4166666666666667,5
adult,1000,0.2652021792392981,-0.5,6
adult,1000,0.45183517122526884,-1000.4166666666666,5
adult,1000,0.45290911898229314,-1000.4166666666666,5
adult,1000,0.396029780856501,-1000.3333333333334,4
adult,1000,0.0827509969935083,-0.4166666666666667,5
adult,1000,0.26194012745470285,-0.5,6
adult,1000,0.13560492711125438,-0.4166666666666667,5
adult,1000,0.12077819213930197,-0.5,6
adult,1000,0.00020847497522136216,-0.8333333333333334,10
adult,1000,0.09293117876014323,-0.4166666666666667,5
adult,1000,0.2619944952694371,-0.5,6
adult,1000,0.1954499162045602,-0.3333333333333333,4
adult,1000,0.010872755648211774,-0.5,6
adult,1000,0.0796136941911385,-0.4166666666666667,5
adult,1000,0.24904809953916052,-0.4166666666666667,5
adult,1000,0.13560492711125438,-0.5833333333333334,7
adult,1000,0.0878679316721257,-0.3333333333333333,4
adult,1000,0.07375925423088825,-0.5,6
adult,1000,0.2593405625734815,-0.25,3
adult,1000,0.07385994967747844,-0.5833333333333334,7
adult,1000,0.08129409482449701,-0.5,6
adult,1000,0.4367166562700857,-1000.3333333333334,4
adult,1000,0.07710222459768068,-0.5833333333333334,7
adult,1000,0.11501007707951649,-0.3333333333333333,4
adult,1000,0.3570987456406054,-1000.3333333333334,4
adult,1000,0.028391769573003822,-0.75,9
adult,1000,0.054716619018709056,-0.75,9
adult,1000,0.06258164381498998,-0.5,6
adult,1000,0.031154071648429205,-0.5833333333333334,7
adult,1000,0.00020847497522136216,-0.8333333333333334,10
adult,1000,0.396029780856501,-1000.3333333333334,4
adult,1000,0.396029780856501,-1000.5,6
adult,1000,0.08798662050327732,-0.5833333333333334,7
adult,1000,0.07345534767683137,-0.5833333333333334,7
adult,1000,0.19518320639417042,-0.4166666666666667,5
adult,1000,0.09157928848707686,-0.3333333333333333,4
adult,1000,0.40940983353048355,-1000.25,3
adult,1000,0.39179147199384,-1000.25,3
adult,1000,0.17085424768265522,-0.25,3
adult,1000,0.07848724333584078,-0.4166666666666667,5
adult,1000,0.3570987456406054,-1000.4166666666666,5
adult,1000,0.135682350389002,-0.5,6
adult,1000,0.20555169031236964,-0.4166666666666667,5
adult,1000,0.14812295795010155,-0.25,3
adult,1000,0.11782852757561879,-0.5,6
adult,1000,0.07227185137618986,-0.75,9
adult,1000,0.06627378977929699,-0.5833333333333334,7
adult,1000,0.06600256526198245,-0.5,6
adult,1000,0.07848724333584078,-0.6666666666666666,8
adult,1000,0.027293604175193886,-0.5833333333333334,7
adult,1000,0.19004939214744843,-0.4166666666666667,5
adult,1000,0.07297408449313558,-0.4166666666666667,5
adult,1000,0.4597782854988285,-1000.4166666666666,5
adult,1000,0.25440458601097704,-0.5,6
adult,1000,0.09293117876014323,-0.5833333333333334,7
adult,1000,0.135541248356992,-0.5,6
adult,1000,0.12671518289575445,-0.5833333333333334,7
adult,1000,0.0757161285691682,-0.5833333333333334,7
adult,1000,0.13936195358485004,-0.5833333333333334,7
adult,1000,0.330605692346426,-1000.3333333333334,4
adult,1000,0.11023352473050418,-0.5833333333333334,7
adult,1000,0.14401198888757627,-0.6666666666666666,8
adult,1000,0.25001265856798427,-0.3333333333333333,4
adult,1000,0.25440458601097704,-0.4166666666666667,5
adult,1000,0.4367166562700857,-1000.3333333333334,4
adult,1000,0.35205501024780084,-1000.4166666666666,5
adult,1000,0.3103197625751619,-1000.5,6
adult,1000,0.19556460409303056,-0.5833333333333334,7
adult,1000,0.03123370702843109,-0.75,9
adult,1000,0.3206995367957376,-1000.4166666666666,5
adult,1000,0.3503595884234252,-1000.5833333333334,7
adult,1000,0.21832336295819577,-0.5833333333333334,7
adult,1000,0.062180243068847285,-0.8333333333333334,10
flight,1000,0.7615997542394806,-1000.3846153846154,5
flight,1000,0.9680567115073361,-1000.3846153846154,5
flight,1000,0.2455785165522859,-0.6923076923076923,9
flight,1000,0.14972638826141826,-0.6923076923076923,9
flight,1000,0.7637041577312637,-1000.4615384615385,6
flight,1000,0.24980936013667854,-0.5384615384615384,7
flight,1000,0.9826408586840785,-1000.3076923076923,4
flight,1000,0.9826408586840785,-1000.6923076923077,9
flight,1000,0.7637041577312637,-1000.3076923076923,4
flight,1000,0.7637041577312637,-1000.3846153846154,5
flight,1000,0.9826408586840785,-1000.2307692307693,3
flight,1000,0.9826408586840785,-1000.3846153846154,5
flight,1000,0.7637041577312637,-1000.3076923076923,4
flight,1000,0.13514845205100667,-0.7692307692307693,10
flight,1000,0.8846850956852224,-1000.5384615384615,7
flight,1000,0.9826408586840785,-1000.6153846153846,8
flight,1000,0.08907123541814055,-0.6153846153846154,8
flight,1000,0.9826408586840785,-1000.3846153846154,5
flight,1000,0.17632192147614734,-0.46153846153846156,6
flight,1000,0.11026315126094965,-0.6153846153846154,8
flight,1000,0.1386589090293462,-0.46153846153846156,6
flight,1000,0.9680567115073361,-1000.4615384615385,6
flight,1000,0.7835724119593105,-1000.5384615384615,7
flight,1000,0.7615997542394806,-1000.4615384615385,6
flight,1000,0.16828933816592273,-0.6923076923076923,9
flight,1000,0.9680567115073361,-1000.6153846153846,8
flight,1000,0.9826408586840785,-1000.6153846153846,8
flight,1000,0.9680567115073361,-1000.4615384615385,6
flight,1000,0.13818569520024426,-0.7692307692307693,10
flight,1000,0.7615997542394806,-1000.4615384615385,6
flight,1000,0.9680567115073361,-1000.4615384615385,6
flight,1000,0.9680567115073361,-1000.4615384615385,6
flight,1000,0.1689864093151694,-0.7692307692307693,10
flight,1000,0.9680567115073361,-1000.4615384615385,6
flight,1000,0.2455785165522859,-0.6923076923076923,9
flight,1000,0.9826408586840785,-1000.6923076923077,9
flight,1000,0.8846850956852224,-1000.5384615384615,7
flight,1000,0.9826408586840785,-1000.4615384615385,6
flight,1000,0.9826408586840785,-1000.6153846153846,8
flight,1000,0.9826408586840785,-1000.5384615384615,7
flight,1000,0.2455785165522859,-0.8461538461538461,11
flight,1000,0.24980936013667854,-0.6923076923076923,9
flight,1000,0.7637041577312637,-1000.3076923076923,4
flight,1000,0.7835724119593105,-1000.5384615384615,7
flight,1000,0.7835724119593105,-1000.4615384615385,6
flight,1000,0.9826408586840785,-1000.4615384615385,6
flight,1000,0.9680567115073361,-1000.3076923076923,4
flight,1000,0.7637041577312637,-1000.4615384615385,6
flight,1000,0.9826408586840785,-1000.4615384615385,6
flight,1000,0.08907123541814055,-0.5384615384615384,7
flight,1000,0.13818569520024426,-0.5384615384615384,7
flight,1000,0.9826408586840785,-1000.3076923076923,4
flight,1000,0.9680567115073361,-1000.5384615384615,7
flight,1000,0.13051054943857365,-0.46153846153846156,6
flight,1000,0.7637041577312637,-1000.5384615384615,7
flight,1000,0.9826408586840785,-1000.3076923076923,4
flight,1000,0.9680567115073361,-1000.5384615384615,7
flight,1000,0.9680567115073361,-1000.6153846153846,8
flight,1000,0.7835724119593105,-1000.5384615384615,7
flight,1000,0.9826408586840785,-1000.4615384615385,6
flight,1000,0.9826408586840785,-1000.5384615384615,7
flight,1000,0.13818569520024426,-0.46153846153846156,6
flight,1000,0.17632192147614734,-0.46153846153846156,6
flight,1000,0.13818569520024426,-0.38461538461538464,5
flight,1000,0.9826408586840785,-1000.6153846153846,8
flight,1000,0.11960338386169278,-0.8461538461538461,11
flight,1000,0.1689864093151694,-0.6153846153846154,8
flight,1000,0.9680567115073361,-1000.6153846153846,8
flight,1000,0.9826408586840785,-1000.3846153846154,5
flight,1000,0.9826408586840785,-1000.3846153846154,5
flight,1000,0.13818569520024426,-0.6153846153846154,8
flight,1000,0.7637041577312637,-1000.3076923076923,4
flight,1000,0.24980936013667854,-0.5384615384615384,7
flight,1000,0.9826408586840785,-1000.4615384615385,6
flight,1000,0.7615997542394806,-1000.6153846153846,8
flight,1000,0.2455785165522859,-0.6923076923076923,9
flight,1000,0.04720014060529132,-0.7692307692307693,10
flight,1000,0.9680567115073361,-1000.6923076923077,9
flight,1000,0.13051054943857365,-0.5384615384615384,7
flight,1000,0.7806898343893851,-1000.6923076923077,9
flight,1000,0.7637041577312637,-1000.5384615384615,7
flight,1000,0.9826408586840785,-1000.3846153846154,5
flight,1000,0.7615997542394806,-1000.4615384615385,6
flight,1000,0.9680567115073361,-1000.5384615384615,7
flight,1000,0.08907123541814055,-0.6923076923076923,9
flight,1000,0.9680567115073361,-1000.6153846153846,8
flight,1000,0.9680567115073361,-1000.5384615384615,7
flight,1000,0.9826408586840785,-1000.3846153846154,5
flight,1000,0.7806898343893851,-1000.6923076923077,9
flight,1000,0.9826408586840785,-1000.3846153846154,5
flight,1000,0.13818569520024426,-0.5384615384615384,7
flight,1000,0.1689864093151694,-0.46153846153846156,6
flight,1000,0.8846850956852224,-1000.6923076923077,9
flight,1000,0.9826408586840785,-1000.3846153846154,5
flight,1000,0.9680567115073361,-1000.4615384615385,6
flight,1000,0.9826408586840785,-1000.3076923076923,4
flight,1000,0.17632192147614734,-0.6153846153846154,8
flight,1000,0.9680567115073361,-1000.3846153846154,5
flight,1000,0.9680567115073361,-1000.3846153846154,5
flight,1000,0.9680567115073361,-1000.6923076923077,9
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.3057912208405609,-1000.6666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.3057912208405609,-1000.6666666666666,2
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.0,0
tax,1000,0.5548418449270073,-1000.6666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.0,-1.0,3
tax,1000,0.5548418449270073,-1000.0,0
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.5548418449270073,-1000.0,0
tax,1000,0.3057912208405609,-1000.3333333333334,1
tax,1000,0.3057912208405609,-1000.6666666666666,2
tax,1000,0.5548418449270073,-1000.6666666666666,2
tax,1000,0.3057912208405609,-1000.6666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.5548418449270073,-1000.0,0
tax,1000,0.5548418449270073,-1000.0,0
tax,1000,0.3057912208405609,-1000.6666666666666,2
tax,1000,0.3057912208405609,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.5548418449270073,-1000.0,0
tax,1000,0.3057912208405609,-1000.3333333333334,1
tax,1000,0.3057912208405609,-1000.3333333333334,1
tax,1000,0.0,-1.0,3
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.0,0
tax,1000,0.0,-1.0,3
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.3057912208405609,-1000.6666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.5548418449270073,-1000.0,0
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.3057912208405609,-1000.3333333333334,1
tax,1000,0.3057912208405609,-1000.3333333333334,1
tax,1000,0.3057912208405609,-1000.6666666666666,2
tax,1000,0.5548418449270073,-1000.0,0
tax,1000,0.3057912208405609,-1000.3333333333334,1
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.3057912208405609,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.3057912208405609,-1000.3333333333334,1
tax,1000,0.3057912208405609,-1000.6666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.3057912208405609,-1000.6666666666666,2
tax,1000,0.5548418449270073,-1000.6666666666666,2
tax,1000,0.5548418449270073,-1000.0,0
tax,1000,0.3057912208405609,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.6666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.6666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.5548418449270073,-1000.0,0
tax,1000,0.3057912208405609,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.0,-1.0,3
tax,1000,0.3057912208405609,-1000.6666666666666,2
tax,1000,0.3057912208405609,-1000.6666666666666,2
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.5548418449270073,-1000.6666666666666,2
tax,1000,0.3057912208405609,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.0,0
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.0,0
tax,1000,0.5548418449270073,-1000.0,0
tax,1000,0.3057912208405609,-1000.3333333333334,1
tax,1000,0.3057912208405609,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.0,0
tax,1000,0.3057912208405609,-1000.3333333333334,1
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.5548418449270073,-1000.3333333333334,1
tax,1000,0.3057912208405609,-1000.3333333333334,1
