dataset,lambda,leakage,utility,mask_size
airport,10,0.03592524660768637,-0.5,3
airport,10,0.22337399647872114,-0.3333333333333333,2
airport,10,0.03592524660768637,-0.5,3
airport,10,0.03592524660768637,-0.3333333333333333,2
airport,10,0.22337399647872114,-0.3333333333333333,2
airport,10,0.03592524660768637,-0.3333333333333333,2
airport,10,0.013132038880604324,-0.5,3
airport,10,0.03592524660768637,-0.3333333333333333,2
airport,10,0.22337399647872114,-0.16666666666666666,1
airport,10,0.03592524660768637,-0.3333333333333333,2
airport,10,0.05853885744745513,-0.5,3
airport,10,0.05853885744745513,-0.6666666666666666,4
airport,10,0.011469181810646378,-0.5,3
airport,10,0.0,-1.0,6
airport,10,0.22337399647872114,-0.5,3
airport,10,0.009414806213275395,-0.6666666666666666,4
airport,10,0.05010955345870127,-0.5,3
airport,10,0.013132038880604324,-0.5,3
airport,10,0.03592524660768637,-0.16666666666666666,1
airport,10,0.009414806213275395,-0.6666666666666666,4
airport,10,0.013132038880604324,-0.3333333333333333,2
airport,10,0.009414806213275395,-0.5,3
airport,10,0.013132038880604324,-0.6666666666666666,4
airport,10,0.05010955345870127,-0.5,3
airport,10,0.03592524660768637,-0.3333333333333333,2
airport,10,0.22337399647872114,-0.3333333333333333,2
airport,10,0.03592524660768637,-0.3333333333333333,2
airport,10,0.009414806213275395,-0.5,3
airport,10,0.05010955345870127,-0.3333333333333333,2
airport,10,0.22337399647872114,-0.6666666666666666,4
airport,10,0.03592524660768637,-0.16666666666666666,1
airport,10,0.22337399647872114,-0.3333333333333333,2
airport,10,0.011469181810646378,-0.5,3
airport,10,0.009414806213275395,-0.6666666666666666,4
airport,10,0.03592524660768637,-0.3333333333333333,2
airport,10,0.05010955345870127,-0.5,3
airport,10,0.22337399647872114,-0.6666666666666666,4
airport,10,0.05853885744745513,-0.5,3
airport,10,0.22337399647872114,-0.3333333333333333,2
airport,10,0.013132038880604324,-0.6666666666666666,4
airport,10,0.22337399647872114,-0.0,0
airport,10,0.013132038880604324,-0.3333333333333333,2
airport,10,0.03592524660768637,-0.3333333333333333,2
airport,10,0.0,-0.8333333333333334,5
airport,10,0.051126318247808444,-0.5,3
airport,10,0.008222647309668152,-0.6666666666666666,4
airport,10,0.03592524660768637,-0.5,3
hospital,10,0.2629936790618288,-0.6,6
hospital,10,0.261836400724347,-0.5,5
hospital,10,0.2629936790618288,-0.7,7
hospital,10,0.0,-1.0,10
hospital,10,0.6090400455538584,-10.3,3
hospital,10,0.26303652729247295,-0.5,5
hospital,10,0.21945273335876703,-0.7,7
hospital,10,0.26303652729247295,-0.6,6
hospital,10,0.2902622119955647,-0.7,7
hospital,10,0.26303652729247295,-0.5,5
hospital,10,0.261836400724347,-0.7,7
hospital,10,0.26303652729247295,-0.5,5
hospital,10,0.2902622119955647,-0.8,8
hospital,10,0.24315756576632586,-0.6,6
hospital,10,0.21940735109689347,-0.8,8
hospital,10,0.24175913958548945,-0.8,8
hospital,10,0.26187931623708605,-0.6,6
hospital,10,0.0,-0.9,9
hospital,10,0.21945273335876703,-0.7,7
hospital,10,0.21940735109689347,-0.8,8
hospital,10,0.21940735109689347,-0.6,6
hospital,10,0.2902622119955647,-0.7,7
hospital,10,0.21945273335876703,-0.7,7
hospital,10,0.26303652729247295,-0.6,6
hospital,10,0.21945273335876703,-0.6,6
hospital,10,0.26303652729247295,-0.6,6
hospital,10,0.2629936790618288,-0.5,5
hospital,10,0.26303652729247295,-0.4,4
hospital,10,0.5422684587046469,-10.6,6
hospital,10,0.2629936790618288,-0.8,8
hospital,10,0.26187931623708605,-0.6,6
hospital,10,0.24175913958548945,-0.8,8
hospital,10,0.24315756576632586,-0.6,6
hospital,10,0.26303652729247295,-0.7,7
hospital,10,0.21940735109689347,-0.6,6
hospital,10,0.261836400724347,-0.7,7
hospital,10,0.16715725920573166,-0.7,7
hospital,10,0.26187931623708605,-0.5,5
hospital,10,0.24175913958548945,-0.8,8
hospital,10,0.26303652729247295,-0.4,4
hospital,10,0.21940735109689347,-0.6,6
hospital,10,0.24315756576632586,-0.7,7
hospital,10,0.26303652729247295,-0.6,6
hospital,10,0.24315756576632586,-0.7,7
hospital,10,0.2629936790618288,-0.6,6
hospital,10,0.26303652729247295,-0.7,7
hospital,10,0.261836400724347,-0.4,4
hospital,10,0.26187931623708605,-0.5,5
hospital,10,0.24315756576632586,-0.8,8
hospital,10,0.2629936790618288,-0.5,5
hospital,10,0.21940735109689347,-0.6,6
hospital,10,0.24315756576632586,-0.7,7
hospital,10,0.0002521225070323263,-0.9,9
hospital,10,0.2902622119955647,-0.7,7
hospital,10,0.6086948858179753,-10.3,3
hospital,10,0.24175913958548945,-0.5,5
hospital,10,0.26187931623708605,-0.4,4
hospital,10,0.26187931623708605,-0.4,4
hospital,10,0.24315756576632586,-0.6,6
hospital,10,0.21945273335876703,-0.5,5
hospital,10,0.26303652729247295,-0.4,4
hospital,10,0.26303652729247295,-0.6,6
hospital,10,0.26187931623708605,-0.6,6
hospital,10,0.14581437163805366,-0.8,8
hospital,10,0.261836400724347,-0.5,5
hospital,10,0.26187931623708605,-0.7,7
hospital,10,0.24315756576632586,-0.8,8
hospital,10,0.21945273335876703,-0.6,6
hospital,10,0.2629936790618288,-0.7,7
hospital,10,0.24315756576632586,-0.6,6
hospital,10,0.26187931623708605,-0.5,5
hospital,10,0.14559895790530974,-0.9,9
hospital,10,0.24175913958548945,-0.6,6
hospital,10,0.261836400724347,-0.6,6
hospital,10,0.2629936790618288,-0.7,7
hospital,10,0.21940735109689347,-0.7,7
hospital,10,0.261836400724347,-0.7,7
hospital,10,0.2629936790618288,-0.6,6
hospital,10,0.21945273335876703,-0.4,4
hospital,10,0.26187931623708605,-0.5,5
hospital,10,0.21945273335876703,-0.8,8
hospital,10,0.261836400724347,-0.5,5
hospital,10,0.26187931623708605,-0.5,5
hospital,10,0.24315756576632586,-0.5,5
hospital,10,0.24175913958548945,-0.6,6
hospital,10,0.26187931623708605,-0.6,6
hospital,10,0.26303652729247295,-0.6,6
hospital,10,0.24175913958548945,-0.7,7
hospital,10,0.26303652729247295,-0.6,6
hospital,10,0.21940735109689347,-0.6,6
hospital,10,0.26303652729247295,-0.3,3
hospital,10,0.26187931623708605,-0.6,6
hospital,10,0.26187931623708605,-0.6,6
hospital,10,0.24315756576632586,-0.7,7
hospital,10,0.261836400724347,-0.5,5
hospital,10,0.2902622119955647,-0.7,7
hospital,10,0.2629936790618288,-0.7,7
hospital,10,0.2629936790618288,-0.6,6
hospital,10,0.2629936790618288,-0.7,7
hospital,10,0.21940735109689347,-0.6,6
adult,10,0.06416875263286925,-0.6666666666666666,8
adult,10,0.0805402133950166,-0.5,6
adult,10,0.0708885909457414,-0.75,9
adult,10,0.10372715639309382,-0.5833333333333334,7
adult,10,0.09199866320537664,-0.5,6
adult,10,0.078595178850287,-0.5833333333333334,7
adult,10,0.15662894254159787,-0.4166666666666667,5
adult,10,0.10651596730398294,-0.4166666666666667,5
adult,10,0.06305060421076658,-0.5833333333333334,7
adult,10,0.13199169267231325,-0.4166666666666667,5
adult,10,0.13560492711125438,-0.5,6
adult,10,0.07343941042802438,-0.5,6
adult,10,0.12964246975491212,-0.3333333333333333,4
adult,10,0.09822330773503263,-0.5,6
adult,10,0.13700496159581355,-0.3333333333333333,4
adult,10,0.19205292448357247,-0.5833333333333334,7
adult,10,0.19556460409303056,-0.5,6
adult,10,0.2589095784421014,-0.5,6
adult,10,0.0757161285691682,-0.4166666666666667,5
adult,10,0.2726821726489278,-0.08333333333333333,1
adult,10,0.13560492711125438,-0.5,6
adult,10,0.25440458601097704,-0.5833333333333334,7
adult,10,0.19004939214744843,-0.5,6
adult,10,0.06200482378778127,-0.5,6
adult,10,0.08445475091969434,-0.75,9
adult,10,0.193877554316629,-0.3333333333333333,4
adult,10,0.08318136187884961,-0.5,6
adult,10,0.1201070331854045,-0.4166666666666667,5
adult,10,0.05347790577229361,-0.5833333333333334,7
adult,10,0.056213345574605555,-0.6666666666666666,8
adult,10,0.11471011146332122,-0.4166666666666667,5
adult,10,0.25440458601097704,-0.5,6
adult,10,0.02921556667265346,-0.6666666666666666,8
adult,10,0.2619944952694371,-0.5,6
adult,10,0.11650855397496152,-0.3333333333333333,4
adult,10,0.12054037500978854,-0.5833333333333334,7
adult,10,0.14812295795010155,-0.4166666666666667,5
adult,10,0.07259017302874948,-0.4166666666666667,5
adult,10,0.2726821726489278,-0.4166666666666667,5
adult,10,0.016720588601748743,-0.6666666666666666,8
adult,10,0.08065140489033817,-0.6666666666666666,8
adult,10,0.05685551799650901,-0.5,6
adult,10,0.20555169031236964,-0.5,6
adult,10,0.0878679316721257,-0.5833333333333334,7
adult,10,0.17085424768265522,-0.25,3
adult,10,0.06240583307926073,-0.6666666666666666,8
adult,10,0.14812295795010155,-0.3333333333333333,4
adult,10,0.189147475748339,-0.4166666666666667,5
adult,10,0.13936195358485004,-0.3333333333333333,4
adult,10,0.09293117876014323,-0.5,6
adult,10,0.193877554316629,-0.3333333333333333,4
adult,10,0.0593446672320167,-0.9166666666666666,11
adult,10,0.09010807565150813,-0.5,6
adult,10,0.14812295795010155,-0.3333333333333333,4
adult,10,0.09489083817794508,-0.4166666666666667,5
adult,10,0.07324103833948792,-0.5,6
adult,10,0.0805402133950166,-0.5833333333333334,7
adult,10,0.05951671432176553,-0.8333333333333334,10
adult,10,0.1837437114092788,-0.6666666666666666,8
adult,10,0.06240583307926073,-0.5833333333333334,7
adult,10,0.08898291563852445,-0.25,3
adult,10,0.13367215704334512,-0.5,6
adult,10,0.13700496159581355,-0.4166666666666667,5
adult,10,0.08129409482449701,-0.5,6
adult,10,0.13560492711125438,-0.5,6
adult,10,0.10123561601604592,-0.6666666666666666,8
adult,10,0.2652021792392981,-0.25,3
adult,10,0.2619944952694371,-0.25,3
adult,10,0.0426856899717073,-0.5,6
adult,10,0.21935436750778525,-0.5,6
adult,10,0.01886513095022402,-0.6666666666666666,8
adult,10,0.0833819606535785,-0.5,6
adult,10,0.030801124072107666,-0.6666666666666666,8
adult,10,0.06305060421076658,-0.6666666666666666,8
adult,10,0.20734976499205382,-0.6666666666666666,8
adult,10,0.09489083817794508,-0.4166666666666667,5
adult,10,0.20375348447597397,-0.5,6
adult,10,0.057915524310341304,-0.5833333333333334,7
adult,10,0.13199169267231325,-0.4166666666666667,5
adult,10,0.2726821726489278,-0.3333333333333333,4
adult,10,0.2619944952694371,-0.4166666666666667,5
adult,10,0.009493274318110312,-0.8333333333333334,10
adult,10,0.135682350389002,-0.4166666666666667,5
adult,10,0.06019065083938557,-0.6666666666666666,8
adult,10,0.2726821726489278,-0.3333333333333333,4
adult,10,0.135541248356992,-0.4166666666666667,5
adult,10,0.051578910527376065,-0.6666666666666666,8
adult,10,0.14812295795010155,-0.5,6
adult,10,0.13053632519572766,-0.4166666666666667,5
adult,10,0.06331285530060493,-0.75,9
adult,10,0.1886157481530516,-0.5,6
adult,10,0.19205292448357247,-0.5833333333333334,7
adult,10,0.08089777707595014,-0.6666666666666666,8
adult,10,0.010318643668985605,-0.6666666666666666,8
adult,10,0.09489083817794508,-0.3333333333333333,4
adult,10,0.009646777513202975,-0.75,9
adult,10,0.11650855397496152,-0.4166666666666667,5
adult,10,0.06186679412348017,-0.75,9
adult,10,0.19556460409303056,-0.3333333333333333,4
adult,10,0.26016440275747366,-0.3333333333333333,4
flight,10,0.24980936013667854,-0.38461538461538464,5
flight,10,0.24980936013667854,-0.38461538461538464,5
flight,10,0.1689864093151694,-0.38461538461538464,5
flight,10,0.1689864093151694,-0.46153846153846156,6
flight,10,0.16828933816592273,-0.6153846153846154,8
flight,10,0.17632192147614734,-0.38461538461538464,5
flight,10,0.1689864093151694,-0.38461538461538464,5
flight,10,0.1689864093151694,-0.46153846153846156,6
flight,10,0.1689864093151694,-0.46153846153846156,6
flight,10,0.07819208019402368,-0.8461538461538461,11
flight,10,0.07819208019402368,-0.6153846153846154,8
flight,10,0.13051054943857365,-0.6153846153846154,8
flight,10,0.08907123541814055,-0.6153846153846154,8
flight,10,0.16828933816592273,-0.6153846153846154,8
flight,10,0.24980936013667854,-0.46153846153846156,6
flight,10,0.18094116044347042,-0.6153846153846154,8
flight,10,0.08907123541814055,-0.7692307692307693,10
flight,10,0.1689864093151694,-0.5384615384615384,7
flight,10,0.08907123541814055,-0.6153846153846154,8
flight,10,0.1689864093151694,-0.38461538461538464,5
flight,10,0.0910787781998732,-0.6153846153846154,8
flight,10,0.08907123541814055,-0.6923076923076923,9
flight,10,0.1689864093151694,-0.46153846153846156,6
flight,10,0.16828933816592273,-0.7692307692307693,10
flight,10,0.13051054943857365,-0.6153846153846154,8
flight,10,0.1689864093151694,-0.46153846153846156,6
flight,10,0.2455785165522859,-0.5384615384615384,7
flight,10,0.08907123541814055,-0.6923076923076923,9
flight,10,0.1689864093151694,-0.46153846153846156,6
flight,10,0.17632192147614734,-0.3076923076923077,4
flight,10,0.17632192147614734,-0.23076923076923078,3
flight,10,0.1689864093151694,-0.46153846153846156,6
flight,10,0.24980936013667854,-0.5384615384615384,7
flight,10,0.13818569520024426,-0.3076923076923077,4
flight,10,0.13051054943857365,-0.5384615384615384,7
flight,10,0.24980936013667854,-0.6153846153846154,8
flight,10,0.13514845205100667,-0.6153846153846154,8
flight,10,0.08907123541814055,-0.7692307692307693,10
flight,10,0.23553045167227926,-0.6153846153846154,8
flight,10,0.2455785165522859,-0.6153846153846154,8
flight,10,0.13818569520024426,-0.6923076923076923,9
flight,10,0.2455785165522859,-0.5384615384615384,7
flight,10,0.17632192147614734,-0.46153846153846156,6
flight,10,0.13051054943857365,-0.6153846153846154,8
flight,10,0.13051054943857365,-0.46153846153846156,6
flight,10,0.17632192147614734,-0.46153846153846156,6
flight,10,0.13818569520024426,-0.6153846153846154,8
flight,10,0.9680567115073361,-10.615384615384615,8
flight,10,0.13818569520024426,-0.5384615384615384,7
flight,10,0.2455785165522859,-0.6153846153846154,8
flight,10,0.17632192147614734,-0.38461538461538464,5
flight,10,0.13818569520024426,-0.46153846153846156,6
flight,10,0.16828933816592273,-0.7692307692307693,10
flight,10,0.18094116044347042,-0.5384615384615384,7
flight,10,0.13051054943857365,-0.46153846153846156,6
flight,10,0.24980936013667854,-0.5384615384615384,7
flight,10,0.17632192147614734,-0.3076923076923077,4
flight,10,0.13818569520024426,-0.6153846153846154,8
flight,10,0.17632192147614734,-0.5384615384615384,7
flight,10,0.08907123541814055,-0.6153846153846154,8
flight,10,0.11960338386169278,-0.8461538461538461,11
flight,10,0.1689864093151694,-0.5384615384615384,7
flight,10,0.13818569520024426,-0.5384615384615384,7
flight,10,0.24980936013667854,-0.6923076923076923,9
flight,10,0.17632192147614734,-0.5384615384615384,7
flight,10,0.17632192147614734,-0.38461538461538464,5
flight,10,0.24980936013667854,-0.5384615384615384,7
flight,10,0.13818569520024426,-0.6923076923076923,9
flight,10,0.13514845205100667,-0.46153846153846156,6
flight,10,0.17364678630049102,-0.38461538461538464,5
flight,10,0.08907123541814055,-0.46153846153846156,6
flight,10,0.24980936013667854,-0.6153846153846154,8
flight,10,0.24980936013667854,-0.6923076923076923,9
flight,10,0.12744625720955838,-0.6923076923076923,9
flight,10,0.13051054943857365,-0.5384615384615384,7
flight,10,0.2455785165522859,-0.6923076923076923,9
flight,10,0.11960338386169278,-0.6923076923076923,9
flight,10,0.1689864093151694,-0.46153846153846156,6
flight,10,0.12744625720955838,-0.5384615384615384,7
flight,10,0.13818569520024426,-0.5384615384615384,7
flight,10,0.13818569520024426,-0.5384615384615384,7
flight,10,0.13818569520024426,-0.46153846153846156,6
flight,10,0.13818569520024426,-0.6153846153846154,8
flight,10,0.13051054943857365,-0.46153846153846156,6
flight,10,0.13818569520024426,-0.6153846153846154,8
flight,10,0.24980936013667854,-0.5384615384615384,7
flight,10,0.11960338386169278,-0.8461538461538461,11
flight,10,0.2455785165522859,-0.38461538461538464,5
flight,10,0.13818569520024426,-0.6923076923076923,9
flight,10,0.24980936013667854,-0.6923076923076923,9
flight,10,0.24980936013667854,-0.6153846153846154,8
flight,10,0.1689864093151694,-0.6923076923076923,9
flight,10,0.17632192147614734,-0.38461538461538464,5
flight,10,0.2455785165522859,-0.5384615384615384,7
flight,10,0.24980936013667854,-0.38461538461538464,5
flight,10,0.13051054943857365,-0.46153846153846156,6
flight,10,0.17364678630049102,-0.6153846153846154,8
flight,10,0.17364678630049102,-0.38461538461538464,5
flight,10,0.16828933816592273,-0.7692307692307693,10
flight,10,0.2455785165522859,-0.6153846153846154,8
tax,10,0.5548418449270073,-10.0,0
tax,10,0.3057912208405609,-10.666666666666666,2
tax,10,0.0,-1.0,3
tax,10,0.0,-1.0,3
tax,10,0.0,-1.0,3
tax,10,0.5548418449270073,-10.0,0
tax,10,0.0,-1.0,3
tax,10,0.5548418449270073,-10.666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.3057912208405609,-10.666666666666666,2
tax,10,0.3057912208405609,-10.666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.0,-1.0,3
tax,10,0.5548418449270073,-10.666666666666666,2
tax,10,0.5548418449270073,-10.0,0
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.5548418449270073,-10.666666666666666,2
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.0,-1.0,3
tax,10,0.0,-1.0,3
tax,10,0.3057912208405609,-10.333333333333334,1
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.0,-1.0,3
tax,10,0.0,-1.0,3
tax,10,0.0,-1.0,3
tax,10,0.3057912208405609,-10.666666666666666,2
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.0,-1.0,3
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.0,-1.0,3
tax,10,0.5548418449270073,-10.0,0
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.0,-1.0,3
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.0,-1.0,3
tax,10,0.0,-1.0,3
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.0,-1.0,3
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.3057912208405609,-10.333333333333334,1
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.0,-1.0,3
tax,10,0.0,-1.0,3
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.5548418449270073,-10.666666666666666,2
tax,10,0.0,-1.0,3
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.0,-1.0,3
tax,10,0.0,-1.0,3
tax,10,0.3057912208405609,-10.666666666666666,2
tax,10,0.5548418449270073,-10.666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.0,-1.0,3
tax,10,0.0,-1.0,3
tax,10,0.0,-1.0,3
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.0,-1.0,3
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.5548418449270073,-10.0,0
tax,10,0.3057912208405609,-10.333333333333334,1
tax,10,0.5548418449270073,-10.666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.3057912208405609,-10.666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.5548418449270073,-10.333333333333334,1
tax,10,0.0,-1.0,3
tax,10,0.5548418449270073,-10.666666666666666,2
tax,10,0.0,-1.0,3
tax,10,0.3057912208405609,-10.666666666666666,2
tax,10,0.2290091161470067,-0.6666666666666666,2
