dataset,lambda,leakage,utility,mask_size
airport,1000,0.011469181810646378,-0.5,3
airport,1000,0.22337399647872114,-0.5,3
airport,1000,0.03592524660768637,-0.6666666666666666,4
airport,1000,0.03592524660768637,-0.6666666666666666,4
airport,1000,0.03592524660768637,-0.3333333333333333,2
airport,1000,0.22337399647872114,-0.5,3
airport,1000,0.051126318247808444,-0.6666666666666666,4
airport,1000,0.009414806213275395,-0.6666666666666666,4
airport,1000,0.03592524660768637,-0.16666666666666666,1
airport,1000,0.22337399647872114,-0.3333333333333333,2
airport,1000,0.03592524660768637,-0.6666666666666666,4
airport,1000,0.013132038880604324,-0.3333333333333333,2
airport,1000,0.015768127809462573,-0.8333333333333334,5
airport,1000,0.03592524660768637,-0.16666666666666666,1
airport,1000,0.03592524660768637,-0.3333333333333333,2
hospital,1000,0.24315756576632586,-0.7,7
hospital,1000,0.21940735109689347,-0.6,6
hospital,1000,0.24175913958548945,-0.6,6
hospital,1000,0.24315756576632586,-0.7,7
hospital,1000,0.2902622119955647,-0.7,7
hospital,1000,0.21940735109689347,-0.6,6
hospital,1000,0.2902622119955647,-0.8,8
hospital,1000,0.26303652729247295,-0.7,7
hospital,1000,0.26303652729247295,-0.6,6
hospital,1000,0.26187931623708605,-0.6,6
hospital,1000,0.16715725920573166,-0.7,7
hospital,1000,0.261836400724347,-0.5,5
hospital,1000,0.2902622119955647,-0.7,7
hospital,1000,0.21945273335876703,-0.5,5
hospital,1000,0.2902622119955647,-0.7,7
hospital,1000,0.24315756576632586,-0.6,6
hospital,1000,0.26303652729247295,-0.7,7
hospital,1000,0.21945273335876703,-0.6,6
hospital,1000,0.24175913958548945,-0.5,5
hospital,1000,0.21945273335876703,-0.5,5
hospital,1000,0.24175913958548945,-0.6,6
hospital,1000,0.26187931623708605,-0.7,7
hospital,1000,0.14559895790530974,-0.9,9
hospital,1000,0.26303652729247295,-0.5,5
hospital,1000,0.24315756576632586,-0.7,7
hospital,1000,0.26187931623708605,-0.7,7
hospital,1000,0.26187931623708605,-0.6,6
hospital,1000,0.26187931623708605,-0.7,7
hospital,1000,0.2629936790618288,-0.5,5
hospital,1000,0.26187931623708605,-0.4,4
hospital,1000,0.24315756576632586,-0.5,5
hospital,1000,0.2629936790618288,-0.8,8
hospital,1000,0.24315756576632586,-0.7,7
hospital,1000,0.26303652729247295,-0.6,6
hospital,1000,0.24315756576632586,-0.7,7
hospital,1000,0.26187931623708605,-0.5,5
hospital,1000,0.26303652729247295,-0.5,5
hospital,1000,0.17183457703769034,-0.6,6
hospital,1000,0.26187931623708605,-0.5,5
hospital,1000,0.16101836952116722,-0.7,7
hospital,1000,0.261836400724347,-0.6,6
hospital,1000,0.26303652729247295,-0.4,4
hospital,1000,0.2902622119955647,-0.7,7
hospital,1000,0.26303652729247295,-0.6,6
hospital,1000,0.21940735109689347,-0.7,7
hospital,1000,0.21945273335876703,-0.6,6
hospital,1000,0.24315756576632586,-0.6,6
hospital,1000,0.21940735109689347,-0.7,7
hospital,1000,0.26187931623708605,-0.5,5
hospital,1000,0.21945273335876703,-0.5,5
hospital,1000,0.21940735109689347,-0.8,8
hospital,1000,0.24175913958548945,-0.7,7
hospital,1000,0.26187931623708605,-0.6,6
hospital,1000,0.26187931623708605,-0.6,6
hospital,1000,0.26303652729247295,-0.7,7
hospital,1000,0.26303652729247295,-0.5,5
hospital,1000,0.029167650999047168,-0.8,8
hospital,1000,0.0002521225070323263,-0.9,9
hospital,1000,0.24175913958548945,-0.8,8
hospital,1000,0.26187931623708605,-0.6,6
hospital,1000,0.21945273335876703,-0.6,6
hospital,1000,0.14581437163805366,-0.8,8
hospital,1000,0.26303652729247295,-0.3,3
hospital,1000,0.24175913958548945,-0.7,7
hospital,1000,0.21940735109689347,-0.8,8
hospital,1000,0.26187931623708605,-0.6,6
hospital,1000,0.26303652729247295,-0.3,3
hospital,1000,0.26187931623708605,-0.7,7
hospital,1000,0.26303652729247295,-0.5,5
hospital,1000,0.2629936790618288,-0.7,7
hospital,1000,0.2902622119955647,-0.7,7
hospital,1000,0.24175913958548945,-0.7,7
hospital,1000,0.26187931623708605,-0.5,5
hospital,1000,0.24175913958548945,-0.8,8
hospital,1000,0.2629936790618288,-0.6,6
hospital,1000,0.24315756576632586,-0.6,6
hospital,1000,0.26187931623708605,-0.6,6
hospital,1000,0.24175913958548945,-0.7,7
hospital,1000,0.24315756576632586,-0.8,8
hospital,1000,0.26187931623708605,-0.3,3
hospital,1000,0.261836400724347,-0.4,4
hospital,1000,0.2629936790618288,-0.4,4
hospital,1000,0.261836400724347,-0.8,8
hospital,1000,0.26187931623708605,-0.6,6
hospital,1000,0.26303652729247295,-0.6,6
hospital,1000,0.21940735109689347,-0.6,6
hospital,1000,0.035544277937330504,-0.8,8
hospital,1000,0.16101836952116722,-0.7,7
hospital,1000,0.24175913958548945,-0.7,7
hospital,1000,0.26187931623708605,-0.7,7
hospital,1000,0.261836400724347,-0.5,5
hospital,1000,0.21945273335876703,-0.5,5
hospital,1000,0.26187931623708605,-0.5,5
hospital,1000,0.2629936790618288,-0.6,6
hospital,1000,0.2902622119955647,-0.8,8
hospital,1000,0.26187931623708605,-0.5,5
hospital,1000,0.17183457703769034,-0.6,6
hospital,1000,0.26187931623708605,-0.6,6
hospital,1000,0.029167650999047168,-0.8,8
hospital,1000,0.21940735109689347,-0.7,7
adult,1000,0.07148612890569572,-0.5833333333333334,7
adult,1000,0.17085424768265522,-0.3333333333333333,4
adult,1000,0.25255535815055186,-0.4166666666666667,5
adult,1000,0.05951671432176553,-0.75,9
adult,1000,0.2183398624862377,-0.5,6
adult,1000,0.06338121036705058,-0.5,6
adult,1000,0.08555683620101984,-0.5833333333333334,7
adult,1000,0.0796136941911385,-0.5,6
adult,1000,0.2634339933691807,-0.4166666666666667,5
adult,1000,0.09293117876014323,-0.4166666666666667,5
adult,1000,0.08129409482449701,-0.5833333333333334,7
adult,1000,0.13560492711125438,-0.5833333333333334,7
adult,1000,0.03321225803094907,-0.5,6
adult,1000,0.17725159008756586,-0.5833333333333334,7
adult,1000,0.08129409482449701,-0.5833333333333334,7
adult,1000,0.20866757690198956,-0.4166666666666667,5
adult,1000,0.19205292448357247,-0.5,6
adult,1000,0.07523598176327928,-0.5833333333333334,7
adult,1000,0.11568210096592169,-0.4166666666666667,5
adult,1000,0.2589095784421014,-0.4166666666666667,5
adult,1000,0.11782852757561879,-0.5833333333333334,7
adult,1000,0.15568981097001655,-0.4166666666666667,5
adult,1000,0.0015484762382850237,-0.8333333333333334,10
adult,1000,0.06627378977929699,-0.5833333333333334,7
adult,1000,0.12077819213930197,-0.5,6
adult,1000,0.06608894403230847,-0.6666666666666666,8
adult,1000,0.0825870459268283,-0.3333333333333333,4
adult,1000,0.05662507314180698,-0.6666666666666666,8
adult,1000,0.07385994967747844,-0.5833333333333334,7
adult,1000,0.0878679316721257,-0.5833333333333334,7
adult,1000,0.09293117876014323,-0.5833333333333334,7
adult,1000,0.1289315908770955,-0.6666666666666666,8
adult,1000,0.17085424768265522,-0.4166666666666667,5
adult,1000,0.019506699349020717,-0.75,9
adult,1000,0.10502296651135001,-0.5,6
adult,1000,0.13346141606678164,-0.4166666666666667,5
adult,1000,0.13560492711125438,-0.5833333333333334,7
adult,1000,0.20555169031236964,-0.16666666666666666,2
adult,1000,0.07522653229073395,-0.5,6
adult,1000,0.0734035101137186,-0.5,6
adult,1000,0.14812295795010155,-0.4166666666666667,5
adult,1000,0.13729095120846657,-0.5,6
adult,1000,0.0631769937435619,-0.6666666666666666,8
adult,1000,0.2589095784421014,-0.5833333333333334,7
adult,1000,0.12857492466093656,-0.5833333333333334,7
adult,1000,0.059609311214231187,-0.8333333333333334,10
adult,1000,0.19518320639417042,-0.5833333333333334,7
adult,1000,0.06186679412348017,-0.75,9
adult,1000,0.08111352855273601,-0.5,6
adult,1000,0.13560492711125438,-0.5,6
adult,1000,0.2726821726489278,-0.4166666666666667,5
adult,1000,0.13560492711125438,-0.4166666666666667,5
adult,1000,0.07523598176327928,-0.6666666666666666,8
adult,1000,0.053846216177959594,-0.8333333333333334,10
adult,1000,0.2726821726489278,-0.25,3
adult,1000,0.0021431443156229024,-0.8333333333333334,10
adult,1000,0.12964246975491212,-0.4166666666666667,5
adult,1000,0.0757161285691682,-0.5833333333333334,7
adult,1000,0.09822330773503263,-0.5,6
adult,1000,0.0796136941911385,-0.4166666666666667,5
adult,1000,0.2652021792392981,-0.4166666666666667,5
adult,1000,0.0719115757400891,-0.5833333333333334,7
adult,1000,0.19556460409303056,-0.5,6
adult,1000,0.12964246975491212,-0.3333333333333333,4
adult,1000,0.25255535815055186,-0.5833333333333334,7
adult,1000,0.07823036849035736,-0.5,6
adult,1000,0.07153705234156527,-0.5833333333333334,7
adult,1000,0.07848724333584078,-0.75,9
adult,1000,0.06338121036705058,-0.5,6
adult,1000,0.08089777707595014,-0.5,6
adult,1000,0.098503853030243,-0.5,6
adult,1000,0.06494594038142054,-0.5833333333333334,7
adult,1000,0.16848916074406306,-0.4166666666666667,5
adult,1000,0.20036608478191653,-0.3333333333333333,4
adult,1000,0.015823605797950058,-0.6666666666666666,8
adult,1000,0.2726821726489278,-0.25,3
adult,1000,0.0601191617373209,-0.6666666666666666,8
adult,1000,0.07470802683816113,-0.5833333333333334,7
adult,1000,0.12964246975491212,-0.3333333333333333,4
adult,1000,0.05006381085608547,-0.6666666666666666,8
adult,1000,0.25440458601097704,-0.4166666666666667,5
adult,1000,0.08129409482449701,-0.5,6
adult,1000,0.037917970884305374,-0.8333333333333334,10
adult,1000,0.001723073636884176,-0.8333333333333334,10
adult,1000,0.029876807430066932,-0.5833333333333334,7
adult,1000,0.08129409482449701,-0.6666666666666666,8
adult,1000,0.2086502576352779,-0.4166666666666667,5
adult,1000,0.09822330773503263,-0.5,6
adult,1000,0.00535997185375392,-0.75,9
adult,1000,0.08089777707595014,-0.5,6
adult,1000,0.019077149634867507,-0.4166666666666667,5
adult,1000,0.02784967925602566,-0.8333333333333334,10
adult,1000,0.0,-0.8333333333333334,10
adult,1000,0.17085424768265522,-0.5,6
adult,1000,0.07522653229073395,-0.4166666666666667,5
adult,1000,0.078595178850287,-0.5833333333333334,7
adult,1000,0.009617524885248474,-0.6666666666666666,8
adult,1000,0.08129409482449701,-0.4166666666666667,5
adult,1000,0.10123561601604592,-0.5833333333333334,7
adult,1000,0.09822330773503263,-0.5,6
flight,1000,0.13818569520024426,-0.6923076923076923,9
flight,1000,0.2455785165522859,-0.6923076923076923,9
flight,1000,0.17364678630049102,-0.38461538461538464,5
flight,1000,0.2455785165522859,-0.5384615384615384,7
flight,1000,0.24980936013667854,-0.6153846153846154,8
flight,1000,0.08907123541814055,-0.6923076923076923,9
flight,1000,0.1689864093151694,-0.7692307692307693,10
flight,1000,0.2455785165522859,-0.6153846153846154,8
flight,1000,0.17364678630049102,-0.46153846153846156,6
flight,1000,0.06676260648713994,-0.8461538461538461,11
flight,1000,0.2455785165522859,-0.46153846153846156,6
flight,1000,0.08907123541814055,-0.6923076923076923,9
flight,1000,0.2455785165522859,-0.46153846153846156,6
flight,1000,0.17632192147614734,-0.38461538461538464,5
flight,1000,0.08907123541814055,-0.6923076923076923,9
flight,1000,0.13051054943857365,-0.6153846153846154,8
flight,1000,0.13818569520024426,-0.46153846153846156,6
flight,1000,0.13818569520024426,-0.6153846153846154,8
flight,1000,0.18094116044347042,-0.38461538461538464,5
flight,1000,0.2455785165522859,-0.5384615384615384,7
flight,1000,0.24980936013667854,-0.7692307692307693,10
flight,1000,0.13051054943857365,-0.46153846153846156,6
flight,1000,0.14972638826141826,-0.46153846153846156,6
flight,1000,0.13818569520024426,-0.6923076923076923,9
flight,1000,0.17364678630049102,-0.38461538461538464,5
flight,1000,0.08907123541814055,-0.46153846153846156,6
flight,1000,0.18094116044347042,-0.3076923076923077,4
flight,1000,0.16828933816592273,-0.6153846153846154,8
flight,1000,0.18094116044347042,-0.46153846153846156,6
flight,1000,0.18094116044347042,-0.5384615384615384,7
flight,1000,0.14972638826141826,-0.7692307692307693,10
flight,1000,0.1689864093151694,-0.3076923076923077,4
flight,1000,0.08907123541814055,-0.6923076923076923,9
flight,1000,0.13051054943857365,-0.5384615384615384,7
flight,1000,0.13051054943857365,-0.5384615384615384,7
flight,1000,0.13818569520024426,-0.46153846153846156,6
flight,1000,0.24980936013667854,-0.6153846153846154,8
flight,1000,0.08907123541814055,-0.6153846153846154,8
flight,1000,0.1689864093151694,-0.46153846153846156,6
flight,1000,0.08907123541814055,-0.6923076923076923,9
flight,1000,0.1689864093151694,-0.6153846153846154,8
flight,1000,0.1689864093151694,-0.46153846153846156,6
flight,1000,0.1689864093151694,-0.5384615384615384,7
flight,1000,0.17632192147614734,-0.38461538461538464,5
flight,1000,0.13051054943857365,-0.46153846153846156,6
flight,1000,0.14967373381862104,-0.6923076923076923,9
flight,1000,0.2455785165522859,-0.46153846153846156,6
flight,1000,0.1689864093151694,-0.5384615384615384,7
flight,1000,0.1689864093151694,-0.38461538461538464,5
flight,1000,0.1689864093151694,-0.46153846153846156,6
flight,1000,0.1689864093151694,-0.38461538461538464,5
flight,1000,0.18094116044347042,-0.38461538461538464,5
flight,1000,0.13051054943857365,-0.46153846153846156,6
flight,1000,0.1689864093151694,-0.3076923076923077,4
flight,1000,0.13051054943857365,-0.5384615384615384,7
flight,1000,0.24980936013667854,-0.6923076923076923,9
flight,1000,0.13818569520024426,-0.6153846153846154,8
flight,1000,0.1689864093151694,-0.38461538461538464,5
flight,1000,0.13818569520024426,-0.6153846153846154,8
flight,1000,0.16828933816592273,-0.46153846153846156,6
flight,1000,0.24980936013667854,-0.5384615384615384,7
flight,1000,0.13818569520024426,-0.5384615384615384,7
flight,1000,0.11960338386169278,-0.8461538461538461,11
flight,1000,0.17632192147614734,-0.38461538461538464,5
flight,1000,0.13818569520024426,-0.5384615384615384,7
flight,1000,0.08907123541814055,-0.6923076923076923,9
flight,1000,0.17632192147614734,-0.3076923076923077,4
flight,1000,0.04720014060529132,-0.7692307692307693,10
flight,1000,0.13818569520024426,-0.46153846153846156,6
flight,1000,0.24980936013667854,-0.5384615384615384,7
flight,1000,0.08907123541814055,-0.5384615384615384,7
flight,1000,0.1689864093151694,-0.46153846153846156,6
flight,1000,0.2455785165522859,-0.5384615384615384,7
flight,1000,0.17364678630049102,-0.46153846153846156,6
flight,1000,0.13818569520024426,-0.6153846153846154,8
flight,1000,0.1689864093151694,-0.5384615384615384,7
flight,1000,0.13051054943857365,-0.5384615384615384,7
flight,1000,0.0910787781998732,-0.6153846153846154,8
flight,1000,0.13051054943857365,-0.5384615384615384,7
flight,1000,0.2455785165522859,-0.38461538461538464,5
flight,1000,0.17632192147614734,-0.46153846153846156,6
flight,1000,0.13051054943857365,-0.6923076923076923,9
flight,1000,0.13051054943857365,-0.46153846153846156,6
flight,1000,0.1689864093151694,-0.5384615384615384,7
flight,1000,0.17632192147614734,-0.46153846153846156,6
flight,1000,0.08907123541814055,-0.7692307692307693,10
flight,1000,0.13051054943857365,-0.46153846153846156,6
flight,1000,0.1689864093151694,-0.6153846153846154,8
flight,1000,0.1689864093151694,-0.38461538461538464,5
flight,1000,0.1689864093151694,-0.6153846153846154,8
flight,1000,0.13818569520024426,-0.5384615384615384,7
flight,1000,0.18094116044347042,-0.5384615384615384,7
flight,1000,0.24980936013667854,-0.6153846153846154,8
flight,1000,0.16828933816592273,-0.6153846153846154,8
flight,1000,0.12744625720955838,-0.6153846153846154,8
flight,1000,0.13818569520024426,-0.46153846153846156,6
flight,1000,0.17632192147614734,-0.46153846153846156,6
flight,1000,0.24980936013667854,-0.6923076923076923,9
flight,1000,0.1689864093151694,-0.38461538461538464,5
flight,1000,0.16828933816592273,-0.6153846153846154,8
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
tax,1000,0.2290091161470067,-0.6666666666666666,2
tax,1000,0.0,-1.0,3
